step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy
959,778526,1918,1.7103070325995562,0.0,0.4715447154471545
960,778880,1920,1.3768331342084144,0.0,0.5263157894736842
961,779970,1922,0.9357216997507203,0.0,0.39660056657223797
962,781780,1924,1.8008937565461665,0.0,0.4309006211180124
963,782886,1926,1.3760793997272933,0.0,0.4486571879936809
964,783384,1928,1.3497750259827435,0.0,0.5338078291814946
965,783978,1930,1.091253475972964,0.0,0.43891402714932126
966,784492,1932,2.462935626781433,0.0,0.3922018348623853
967,785358,1934,1.6784260732404472,0.0,0.4338235294117647
968,786384,1936,1.454729029697555,0.0,0.5061349693251533
969,787138,1938,1.7517047628304214,0.0,0.41621621621621624
970,787492,1940,1.719369992387894,0.0,0.476
971,788550,1942,1.9344559682624163,0.0,0.437726723095526
972,789272,1944,1.8438352213283717,0.0,0.44145873320537427
973,789898,1946,1.5595334311442457,0.0,0.4825
974,790652,1948,1.3226638791865881,0.0,0.5070093457943925
975,791134,1950,1.6806553021863622,0.0,0.4430379746835443
976,791872,1952,0.9858288238035066,0.0,0.4968553459119497
977,792434,1954,1.5713803772327006,0.0,0.4550408719346049
978,792820,1956,1.644000638284725,0.0,0.4423076923076923
979,793334,1958,1.6168526126837057,0.0,0.45217391304347826
980,793928,1960,1.5070552854423127,0.0,0.4293628808864266
981,794538,1962,1.3045703973437708,0.0,0.5245901639344263
982,794972,1964,1.411520493161918,0.0,0.48221343873517786
983,795486,1966,0.9229831941549081,0.0,0.4712041884816754
984,797680,1968,1.0420505043615584,0.0,0.5723738626964433
985,798754,1970,1.3942799443240907,0.0,0.45616883116883117
986,799700,1972,1.1600702129141944,0.0,0.40963855421686746
987,800342,1974,1.5879924965619536,0.0,0.43370165745856354
988,800712,1976,2.0681116514776594,0.0,0.4083969465648855
989,801466,1978,1.1675164168336316,0.0,0.4897435897435897
990,803612,1980,1.2783368119262393,0.0,0.46566901408450706
991,804446,1982,1.0152594344873187,0.0,0.42249240121580545
992,804880,1984,1.4889424383642043,0.0,0.453125
993,805330,1986,1.3005653720892578,0.0,0.5073529411764706
994,805812,1988,1.7935460234251372,0.0,0.4473684210526316
995,806502,1990,1.5905284936994684,0.0,0.3901098901098901
996,807432,1992,1.6642951975858007,0.0,0.5193905817174516
997,807962,1994,1.5605121713783856,0.0,0.49283667621776506
998,808348,1996,1.6350762720610874,0.0,0.3744493392070485
999,809966,1998,0.6506270552311004,0.0,0.45176470588235296
1000,810512,2000,1.1935042595690188,0.0,0.5098684210526315
1001,811570,2002,1.6657161961101286,0.0,0.44976076555023925
1002,812340,2004,1.7402818493525933,0.0,0.43470149253731344
1003,812982,2006,1.9867578399092576,0.0,0.4369565217391304
1004,814024,2008,1.613269387032499,0.0,0.48345323741007196
1005,814666,2010,1.6107843514403548,0.0,0.4530120481927711
1006,815708,2012,1.3186304000287405,0.0,0.5603932584269663
1007,816382,2014,1.3172674675349807,0.0,0.4810126582278481
1008,817568,2016,1.498537521537858,0.0,0.48923959827833574
1009,817890,2018,2.144569060290531,0.0,0.3014354066985646
1010,818980,2020,1.38779571173104,0.0,0.4054982817869416
1011,819702,2022,1.1977510091908812,0.0,0.4847715736040609
1012,820408,2024,1.3435670751604873,0.0,0.48184019370460046
1013,820858,2026,1.5604719817790165,0.0,0.4409722222222222
1014,821500,2028,2.0602515089933835,0.0,0.42105263157894735
1015,822334,2030,1.7762743039226847,0.0,0.5023400936037441
1016,822720,2032,2.0871468648204403,0.0,0.4107142857142857
1017,823266,2034,1.2345620825336925,0.0,0.5548961424332344
1018,823988,2036,1.975014811793576,0.0,0.43661971830985913
1019,824518,2038,1.5928608542982428,0.0,0.473972602739726
1020,825144,2040,1.4453135924248954,0.0,0.46683673469387754
1021,827162,2042,1.124737923230723,0.0,0.5649622799664711
1022,828748,2044,1.37286795446291,0.0,0.4050955414012739
1023,829550,2046,1.6465261635756254,0.0,0.479646017699115
1024,829840,2048,1.9237629336931645,0.0,0.4577777777777778
1025,830594,2050,1.7490923271906684,0.0,0.41115702479338845
1026,831540,2052,1.7880315294610958,0.0,0.47050359712230216
1027,832166,2054,1.0240727177168671,0.0,0.43243243243243246
1028,832984,2056,1.5905887333287987,0.0,0.443359375
1029,834474,2058,1.0886238640333417,0.0,0.4305993690851735
1030,835244,2060,1.4565832729045465,0.0,0.46551724137931033
1031,835758,2062,1.4035544233678878,0.0,0.48514851485148514
1032,836176,2064,1.4630938245612197,0.0,0.4196078431372549
1033,836706,2066,1.199844421554759,0.0,0.45627376425855515
1034,837156,2068,1.7500200919646942,0.0,0.4383561643835616
1035,837638,2070,1.4373334126212178,0.0,0.48366013071895425
1036,838136,2072,1.7242471676886093,0.0,0.45535714285714285
1037,838666,2074,1.5296599807227238,0.0,0.41935483870967744
1038,839580,2076,1.9005817746850595,0.0,0.4449612403100775
1039,840798,2078,1.6570960261154184,0.0,0.4158686730506156
1040,842368,2080,1.2599421929053418,0.0,0.5597092419522326
1041,842818,2082,2.2358573884699373,0.0,0.40707964601769914
1042,843748,2084,1.5292891135416988,0.0,0.423728813559322
1043,844694,2086,1.466651825143299,0.0,0.4306569343065693
1044,845864,2088,1.1396155296527795,0.0,0.4853700516351119
1045,846458,2090,0.8826065428270411,0.0,0.49361702127659574
1046,846812,2092,1.2128739033469271,0.0,0.46543778801843316
1047,847294,2094,2.434172076088003,0.0,0.3626943005181347
1048,848720,2096,1.009074306287544,0.0,0.5978975032851511
1049,849762,2098,1.7891143280075306,0.0,0.4981226533166458
1050,850820,2100,1.1300259605929428,0.0,0.4685185185185185
1051,851302,2102,1.1267676711157977,0.0,0.583916083916084
1052,852184,2104,2.0763709804050565,0.0,0.3987538940809969
1053,852714,2106,1.7522726121782628,0.0,0.4173669467787115
1054,853228,2108,1.8071441465215505,0.0,0.4
1055,853486,2110,1.1998368390592122,0.0,0.5153846153846153
1056,854112,2112,1.6045953276785896,0.0,0.46208530805687204
1057,854978,2114,1.737387181614153,0.0,0.39763779527559057
1058,855636,2116,1.440154669076975,0.0,0.48711340206185566
1059,856038,2118,0.9565620712948469,0.0,0.5260416666666666
1060,857672,2120,1.3244264009589668,0.0,0.5750658472344161
1061,858266,2122,1.4723040937109124,0.0,0.4057507987220447
1062,858780,2124,0.7469009412633568,0.0,0.4853801169590643
1063,859422,2126,1.2598656126243355,0.0,0.45427728613569324
1064,860544,2128,1.393204707011415,0.0,0.5761843790012804
1065,861106,2130,1.7002643810917033,0.0,0.49606299212598426
1066,862276,2132,1.7751104925417476,0.0,0.4473684210526316
1067,863318,2134,1.3147306307979645,0.0,0.40421052631578946
1068,863960,2136,1.0045901907801418,0.0,0.5017421602787456
1069,864682,2138,1.1149522368714773,0.0,0.4166666666666667
1070,865724,2140,1.8399219726922331,0.0,0.40896739130434784
1071,866446,2142,1.390601017973133,0.0,0.436950146627566
1072,866896,2144,1.7641372253197223,0.0,0.46987951807228917
1073,867362,2146,1.383512192892399,0.0,0.4251968503937008
1074,868852,2148,1.2271466355959544,0.0,0.4776500638569604
1075,869798,2150,1.3554218094110442,0.0,0.4331896551724138
1076,870152,2152,1.8973985679542757,0.0,0.48134328358208955
1077,871114,2154,2.1547164174917777,0.0,0.4583333333333333
1078,871708,2156,1.9914109398091115,0.0,0.44238683127572015
1079,872286,2158,1.283420332354075,0.0,0.4984520123839009
1080,873120,2160,1.4753994918404747,0.0,0.45656565656565656
1081,873522,2162,0.9310477810940472,0.0,0.526595744680851
1082,874068,2164,1.8486517655867463,0.0,0.4625
1083,874566,2166,1.865047859990329,0.0,0.46900269541778977
1084,875704,2168,1.1587659058079263,0.0,0.5337837837837838
1085,876490,2170,1.7151657520760564,0.0,0.46835443037974683
1086,876828,2172,1.4626468624622873,0.0,0.5316455696202531
1087,877630,2174,1.9311230492749945,0.0,0.4347048300536673
1088,878400,2176,1.4142165499568717,0.0,0.46651785714285715
1089,879154,2178,1.6845786098606992,0.0,0.4536489151873767
1090,880004,2180,1.9411379239587685,0.0,0.48776978417266187
1091,880710,2182,1.2931106136809942,0.0,0.4583333333333333
1092,881464,2184,1.561686429062268,0.0,0.4503311258278146
1093,882154,2186,1.866786090964795,0.0,0.5155709342560554
1094,882876,2188,1.8551143452571044,0.0,0.4664371772805508
1095,884622,2190,1.4449339857601116,0.0,0.49519650655021835
1096,885792,2192,0.7516307467053154,0.0,0.7086743044189853
1097,886290,2194,1.7098050753787002,0.0,0.47513812154696133
1098,886692,2196,1.696947323505994,0.0,0.5016949152542373
1099,887542,2198,1.2930784268552225,0.0,0.4541284403669725
1100,888744,2200,2.1990052418819213,0.0,0.44508670520231214
1101,889146,2202,1.6713580495712153,0.0,0.45229681978798586
1102,890860,2204,1.462033074016299,0.0,0.4105378704720088
1103,891694,2206,2.0052350657711826,0.0,0.42620481927710846
1104,892688,2208,0.867974606051269,0.0,0.6152380952380953
1105,893042,2210,1.3451596787162714,0.0,0.4759825327510917
1106,893844,2212,1.6786523359752659,0.0,0.46017699115044247
1107,894486,2214,1.75941529266291,0.0,0.43099273607748184
1108,895528,2216,1.7421785947430721,0.0,0.47361647361647363
1109,896426,2218,1.8117582908906777,0.0,0.3929121725731895
1110,897468,2220,1.224778007335542,0.0,0.45719489981785066
1111,898846,2222,1.5527976649833395,0.0,0.43863912515188336
1112,899312,2224,1.277289313795578,0.0,0.4530612244897959
1113,900114,2226,1.7520102061275935,0.0,0.45688073394495415
1114,901268,2228,1.493187235357427,0.0,0.45479082321187586
1115,902358,2230,1.0757607438123575,0.0,0.36923076923076925
1116,903304,2232,0.7507434070180171,0.0,0.43333333333333335
1117,903754,2234,1.829534828595222,0.0,0.4623955431754875
1118,904380,2236,1.3115769251485172,0.0,0.3914590747330961
1119,904974,2238,1.2820288734437268,0.0,0.4883720930232558
1120,905728,2240,1.5998844076698098,0.0,0.42483660130718953
1121,906002,2242,0.997280448296897,0.0,0.5118110236220472
1122,906724,2244,1.321345323350743,0.0,0.4855769230769231
1123,907414,2246,1.6052917951723082,0.0,0.4037433155080214
1124,907944,2248,1.9152965567044495,0.0,0.45384615384615384
1125,908442,2250,1.263454028863753,0.0,0.5
1126,909004,2252,1.700698912360709,0.0,0.39886039886039887
1127,909726,2254,1.0772996868630185,0.0,0.6004672897196262
1128,910512,2256,0.9837236499853234,0.0,0.4823529411764706
1129,911906,2258,1.5055579151160037,0.0,0.5037756202804746
1130,912372,2260,1.7503467720201467,0.0,0.4013840830449827
1131,912918,2262,1.5164324629379757,0.0,0.45987654320987653
1132,913352,2264,1.0691361434839441,0.0,0.44041450777202074
1133,913738,2266,1.6381867955960152,0.0,0.4928571428571429
1134,914204,2268,1.4264231346640672,0.0,0.47794117647058826
1135,915262,2270,1.6794606211956697,0.0,0.4606896551724138
1136,916576,2272,1.712327416284461,0.0,0.4735135135135135
1137,918370,2274,0.8695816144737084,0.0,0.6109839816933639
1138,918948,2276,1.0435463338268547,0.0,0.49624060150375937
1139,919750,2278,1.80254676503901,0.0,0.45408163265306123
1140,921320,2280,1.4272868721149752,0.0,0.5647985989492119
1141,921722,2282,1.235107882838862,0.0,0.48695652173913045
1142,922172,2284,1.719508128795574,0.0,0.465625
1143,922990,2286,1.444599248544625,0.0,0.4393305439330544
1144,923680,2288,1.1580979476394022,0.0,0.4725609756097561
1145,924626,2290,2.096800857194935,0.0,0.41150442477876104
1146,925812,2292,1.249061713841021,0.0,0.5712418300653594
1147,928006,2294,0.9999972191484675,0.0,0.5892399658411615
1148,929544,2296,1.6977564368714322,0.0,0.4205607476635514
1149,930650,2298,1.6230927889991116,0.0,0.4739010989010989
1150,931228,2300,1.8690035033491696,0.0,0.44646924829157175
1151,931838,2302,1.8342013494783682,0.0,0.44711538461538464
1152,932224,2304,1.3164880316133631,0.0,0.49537037037037035
1153,933122,2306,1.779200668890185,0.0,0.4486571879936809
1154,933732,2308,1.5435909824855503,0.0,0.4131054131054131
1155,935334,2310,1.6075001310494377,0.0,0.4591651542649728
1156,935816,2312,1.2676237612110224,0.0,0.47388059701492535
1157,936410,2314,1.169141004508401,0.0,0.5264900662251656
1158,937100,2316,1.3772161407380328,0.0,0.5320088300220751
1159,937518,2318,1.4896218068096363,0.0,0.5234899328859061
1160,938496,2320,1.77057716379086,0.0,0.45746164574616455
1161,939090,2322,1.3169981540617872,0.0,0.4891891891891892
1162,939748,2324,1.2967311317432029,0.0,0.43202416918429004
1163,940198,2326,1.6247475346880489,0.0,0.47330960854092524
1164,941272,2328,1.257724828899046,0.0,0.4775828460038986
1165,941690,2330,1.3958521163555724,0.0,0.5056179775280899
1166,942332,2332,1.8169635415031196,0.0,0.47572815533980584
1167,942654,2334,1.2916873307422212,0.0,0.5257142857142857
1168,943344,2336,0.7309257819191313,0.0,0.5201612903225806
1169,943618,2338,0.9436593818195045,0.0,0.46551724137931033
1170,944308,2340,1.3825524359479464,0.0,0.431266846361186
1171,944902,2342,1.680408978211799,0.0,0.44680851063829785
1172,946184,2344,1.2001414943957098,0.0,0.4887005649717514
1173,947274,2346,2.2029900889884377,0.0,0.43936170212765957
1174,947868,2348,1.5667227481045878,0.0,0.4832904884318766
1175,948878,2350,1.3722580755486242,0.0,0.360082304526749
1176,949280,2352,1.1713049815992789,0.0,0.594017094017094
1177,950338,2354,1.7674395185919813,0.0,0.4205607476635514
1178,951332,2356,1.1610725762954137,0.0,0.4420131291028446
1179,951814,2358,1.397093776876282,0.0,0.49491525423728816
1180,952584,2360,1.2867652381717383,0.0,0.5159914712153518
1181,953466,2362,1.66322498596347,0.0,0.465
1182,953996,2364,1.7977612858728622,0.0,0.38997214484679665
1183,955310,2366,1.8366107728803156,0.0,0.4192825112107623
1184,955872,2368,1.3593429713043808,0.0,0.47634069400630913
1185,956258,2370,1.4314788787027848,0.0,0.4349775784753363
1186,957812,2372,1.1944470268255538,0.0,0.41210374639769454
1187,959350,2374,1.1129851409059417,0.0,0.5840248962655602
1188,960024,2376,1.401458803991368,0.0,0.43304843304843305
1189,961370,2378,1.3807943988822469,0.0,0.4348404255319149
1190,961788,2380,1.2067927717339222,0.0,0.46411483253588515
1191,962334,2382,1.5795826962226696,0.0,0.4796511627906977
1192,963264,2384,1.0701020502365948,0.0,0.578838174273859
1193,964738,2386,0.926794149747968,0.0,0.46654275092936803
1194,965396,2388,1.7785808529004,0.0,0.40625
1195,966294,2390,1.540902782017191,0.0,0.4166666666666667
1196,967960,2392,1.5745953164217226,0.0,0.4206098843322818
1197,968634,2394,2.0291751347803197,0.0,0.3912175648702595
1198,969036,2396,1.4254248819272204,0.0,0.5433070866141733
1199,969966,2398,1.6511551299011247,0.0,0.4977578475336323
1200,970448,2400,1.2138681218511271,0.0,0.46543778801843316
1201,970962,2402,1.651652202390957,0.0,0.4696969696969697
1202,971540,2404,1.4210355065710594,0.0,0.44144144144144143
1203,972438,2406,1.6407381395734357,0.0,0.44265232974910396
1204,973272,2408,1.4157064809579547,0.0,0.5369649805447471
1205,973514,2410,1.7566255286933483,0.0,0.4556213017751479
1206,974220,2412,1.5195122175968416,0.0,0.45454545454545453
1207,974814,2414,1.9554735492098574,0.0,0.4447004608294931
1208,975792,2416,1.0651949342572504,0.0,0.48214285714285715
1209,977010,2418,1.598820814338756,0.0,0.4669211195928753
1210,977428,2420,1.279695738066221,0.0,0.5141700404858299
1211,977814,2422,1.6396579642444482,0.0,0.44047619047619047
1212,978488,2424,0.7101845132285641,0.0,0.548936170212766
1213,979066,2426,1.9317000278919763,0.0,0.41834451901565994
1214,979788,2428,1.4530413870114827,0.0,0.4154228855721393
1215,980270,2430,1.4637697167534716,0.0,0.5425219941348973
1216,980784,2432,1.78155261683376,0.0,0.43352601156069365
1217,982098,2434,2.1425049179849203,0.0,0.45544554455445546
1218,983492,2436,1.6737473102250449,0.0,0.4446831364124597
1219,984246,2438,1.2857457657760034,0.0,0.471563981042654
1220,984952,2440,1.2719603650378952,0.0,0.5555555555555556
1221,985146,2442,1.5573698514178533,0.0,0.5555555555555556
1222,985916,2444,1.0018004387536337,0.0,0.607981220657277
1223,986382,2446,1.7106862358955657,0.0,0.4353312302839117
1224,986720,2448,1.3472192458326355,0.0,0.47738693467336685
1225,987394,2450,1.4920639124028514,0.0,0.45977011494252873
1226,988644,2452,1.128133112079652,0.0,0.49188311688311687
1227,989174,2454,1.403564016838474,0.0,0.4755700325732899
1228,990424,2456,0.8411796238913908,0.0,0.4681818181818182
1229,990970,2458,1.4087032184908068,0.0,0.42907801418439717
1230,991516,2460,1.6662252223655247,0.0,0.43956043956043955
1231,992286,2462,1.2198946272615323,0.0,0.43869209809264303
1232,993232,2464,2.152626552162577,0.0,0.43544303797468353
1233,993746,2466,1.1771595319210648,0.0,0.49469964664310956
1234,995012,2468,1.7701398512244055,0.0,0.407557354925776
1235,996822,2470,0.9816906159288705,0.0,0.43047337278106507
1236,997880,2472,1.194714932109166,0.0,0.46886446886446886
1237,999594,2474,1.9011881623533882,0.0,0.5137551581843192
1238,1000284,2476,1.6389529307875537,0.0,0.48333333333333334
1239,1000558,2478,1.0305580222810002,0.0,0.46875
1240,1001136,2480,1.7325279468095105,0.0,0.4878587196467991
1241,1002114,2482,1.4833853678057043,0.0,0.43986254295532645
1242,1003364,2484,1.4145341337215211,0.0,0.42836879432624114
1243,1004038,2486,1.3163420061399318,0.0,0.4794871794871795
1244,1005032,2488,1.6043325171814196,0.0,0.4743202416918429
1245,1005402,2490,1.3876810114497777,0.0,0.47863247863247865
1246,1006156,2492,1.880531054952195,0.0,0.37184873949579833
1247,1006782,2494,1.809481512953161,0.0,0.40176600441501104
1248,1008160,2496,1.7652298504281785,0.0,0.41784037558685444
1249,1009330,2498,1.1579023020676986,0.0,0.457089552238806
1250,1009732,2500,1.3347716991080096,0.0,0.44
1251,1010326,2502,1.3069266241405348,0.0,0.47368421052631576
1252,1010856,2504,1.380454428128057,0.0,0.41580756013745707
1253,1011450,2506,0.8346047904581835,0.0,0.5020746887966805
1254,1011948,2508,1.2493769986826773,0.0,0.4966887417218543
1255,1013294,2510,1.482337711028626,0.0,0.4310998735777497
1256,1013904,2512,2.031195943788065,0.0,0.4336099585062241
1257,1014242,2514,1.4437409660918346,0.0,0.47297297297297297
1258,1015028,2516,1.2893190492747706,0.0,0.4255874673629243
1259,1015414,2518,1.1064579254653595,0.0,0.5202020202020202
1260,1017064,2520,1.7497476656133424,0.0,0.43992932862190814
1261,1017434,2522,1.617346988271302,0.0,0.48760330578512395
1262,1018364,2524,1.7974211360094885,0.0,0.46573426573426574
1263,1018718,2526,1.1428589269977998,0.0,0.4972972972972973
1264,1019056,2528,1.2946825048689807,0.0,0.4370860927152318
1265,1020178,2530,2.029631085374147,0.0,0.4269005847953216
1266,1020580,2532,1.4756389417320488,0.0,0.40540540540540543
1267,1021670,2534,0.8379723718123353,0.0,0.46296296296296297
1268,1022888,2536,1.46936376772966,0.0,0.43219076005961254
1269,1023418,2538,1.6249956465577589,0.0,0.4739454094292804
1270,1023884,2540,1.4237948116449288,0.0,0.6023054755043228
1271,1024222,2542,1.567776566276313,0.0,0.5172413793103449
1272,1024656,2544,1.0070963035393585,0.0,0.5720930232558139
1273,1026866,2546,0.9798120456131564,0.0,0.5914163090128756
1274,1027540,2548,1.2023087125836356,0.0,0.5012594458438288
1275,1028374,2550,1.385087000481841,0.0,0.5106382978723404
1276,1029592,2552,1.3855257029533135,0.0,0.44592592592592595
1277,1030170,2554,1.6805248081286956,0.0,0.45012787723785164
1278,1030604,2556,1.8159947011719526,0.0,0.4440789473684211
1279,1031086,2558,1.5791108782241323,0.0,0.44816053511705684
1280,1031520,2560,1.3470017091134296,0.0,0.4646017699115044
1281,1032706,2562,0.8389510438666712,0.0,0.6712962962962963
1282,1034324,2564,1.511197121768871,0.0,0.4398663697104677
1283,1034998,2566,1.7062061985583379,0.0,0.405152224824356
1284,1035512,2568,1.6247532450139945,0.0,0.4013377926421405
1285,1036426,2570,2.0812538038662476,0.0,0.4427792915531335
1286,1036956,2572,2.0473739978586267,0.0,0.40369393139841686
1287,1037646,2574,1.8859372716867127,0.0,0.499001996007984
1288,1038016,2576,1.538325769226269,0.0,0.49800796812749004
1289,1040498,2578,1.2139348625838393,0.0,0.45741324921135645
1290,1041604,2580,0.9562929358920867,0.0,0.5337423312883436
1291,1042070,2582,1.3729362497263462,0.0,0.4673913043478261
1292,1042824,2584,1.4745707018504557,0.0,0.4874274661508704
1293,1043498,2586,1.5877571515185303,0.0,0.4366576819407008
1294,1044140,2588,2.1343252371112644,0.0,0.4228456913827655
1295,1045070,2590,1.2197532122477972,0.0,0.4821092278719397
1296,1045648,2592,1.35096061445505,0.0,0.4702549575070821
1297,1046322,2594,1.5994619310262181,0.0,0.5097276264591439
1298,1046932,2596,1.3994712509603333,0.0,0.4437869822485207
1299,1047462,2598,1.2221291381979278,0.0,0.47410358565737054
1300,1047928,2600,1.322660251773213,0.0,0.4340425531914894
1301,1048922,2602,1.5222855808664895,0.0,0.41736227045075125
1302,1050188,2604,1.4270004502197446,0.0,0.45314685314685316
1303,1051102,2606,1.794400127254493,0.0,0.4245901639344262
1304,1051968,2608,1.2819494407080514,0.0,0.5
1305,1052738,2610,0.8666153721880496,0.0,0.4087301587301587
1306,1053076,2612,1.7543569452927616,0.0,0.4117647058823529
1307,1053558,2614,2.0746552690892046,0.0,0.3884057971014493
1308,1054760,2616,1.0624044944314264,0.0,0.577639751552795
1309,1055962,2618,0.9184476571831967,0.0,0.6541916167664671
1310,1056508,2620,2.1853954869744743,0.0,0.41849148418491483
1311,1057630,2622,1.0198278824812936,0.0,0.4949290060851927
1312,1058192,2624,1.7616645972706488,0.0,0.4566744730679157
1313,1058866,2626,1.4146212627650434,0.0,0.46055979643765904
1314,1060660,2628,1.0785704164232872,0.0,0.5985060690943044
1315,1061958,2630,1.5422779086548652,0.0,0.42446941323345816
1316,1062664,2632,0.917674769725797,0.0,0.535593220338983
1317,1064506,2634,0.9509905276763256,0.0,0.6052366565961732
1318,1064988,2636,2.070243221169454,0.0,0.36728395061728397
1319,1065534,2638,1.897174349455938,0.0,0.44191919191919193
1320,1066336,2640,1.8824375779081282,0.0,0.45016611295681064
1321,1067074,2642,1.9803681068692327,0.0,0.44816053511705684
1322,1067764,2644,1.1346724323456348,0.0,0.47619047619047616
1323,1068518,2646,0.6269534940113115,0.0,0.5021459227467812
1324,1069256,2648,1.778239700517783,0.0,0.47810858143607704
1325,1070090,2650,1.2379980696870594,0.0,0.46522781774580335
1326,1071436,2652,1.8144202653353336,0.0,0.42337375964718854
1327,1071774,2654,1.2976811860765392,0.0,0.5373831775700935
1328,1072720,2656,1.7599339579243878,0.0,0.41098169717138106
1329,1075426,2658,0.8355766054978288,0.0,0.673927842069435
1330,1076660,2660,1.8635432267810395,0.0,0.46458333333333335
1331,1078230,2662,1.3393637416810342,0.0,0.38615179760319573
1332,1078856,2664,1.577521167097891,0.0,0.4772727272727273
1333,1080474,2666,1.5967429977655467,0.0,0.46174863387978143
1334,1081660,2668,1.6452638891331397,0.0,0.3989290495314592
1335,1082446,2670,1.3136955429227606,0.0,0.5101626016260162
1336,1083104,2672,1.6662442353324842,0.0,0.5325884543761639
1337,1083762,2674,1.567950357701033,0.0,0.42346938775510207
1338,1084724,2676,1.6000433981181705,0.0,0.47553516819571867
1339,1085446,2678,1.7549297819075127,0.0,0.4032258064516129
1340,1085880,2680,1.4476678085980277,0.0,0.5159010600706714
1341,1086474,2682,1.7474787830527618,0.0,0.44144144144144143
1342,1087164,2684,1.395130633181875,0.0,0.5334821428571429
1343,1087838,2686,1.5169379141649502,0.0,0.4909090909090909
1344,1088832,2688,1.023620600308955,0.0,0.618348623853211
1345,1089426,2690,1.0607078791504736,0.0,0.5224913494809689
1346,1089940,2692,1.470906008667416,0.0,0.39473684210526316
1347,1091446,2694,1.3609348498167166,0.0,0.4732360097323601
1348,1092152,2696,1.0763535895184861,0.0,0.44368600682593856
1349,1092586,2698,1.92656424137132,0.0,0.49142857142857144
1350,1093132,2700,1.5764588873218006,0.0,0.49595687331536387
1351,1094014,2702,1.0524601117877201,0.0,0.44686648501362397
1352,1095776,2704,1.5467919575262716,0.0,0.4203883495145631
1353,1096914,2706,1.5076379619139832,0.0,0.3933649289099526
1354,1097700,2708,1.284717053003857,0.0,0.46308724832214765
1355,1098326,2710,1.204761713495907,0.0,0.47651006711409394
1356,1099416,2712,1.5781967710306295,0.0,0.4363103953147877
1357,1099802,2714,1.290299714563054,0.0,0.4931506849315068
1358,1100652,2716,1.5141528319158706,0.0,0.4965986394557823
1359,1101950,2718,1.4037773716286073,0.0,0.4727979274611399
1360,1102640,2720,1.5669043062021826,0.0,0.3795620437956204
1361,1103554,2722,1.274372934071102,0.0,0.462882096069869
1362,1104324,2724,2.1782171934714656,0.0,0.40384615384615385
1363,1105878,2726,1.4719759231303022,0.0,0.41245593419506466
1364,1106344,2728,1.2287474905187046,0.0,0.4329004329004329
1365,1107210,2730,1.5122835167091397,0.0,0.4648148148148148
1366,1108060,2732,1.4702794407419846,0.0,0.47283702213279677
1367,1108702,2734,1.61619817305405,0.0,0.40053763440860213
1368,1109616,2736,1.6459205312571579,0.0,0.4827586206896552
1369,1110290,2738,1.7685245750505085,0.0,0.42725173210161665
1370,1111892,2740,1.6162792791147687,0.0,0.4260355029585799
1371,1112886,2742,1.3543905205889686,0.0,0.4552238805970149
1372,1113608,2744,1.580558185299361,0.0,0.49464668094218417
1373,1113962,2746,1.7617775374805076,0.0,0.4444444444444444
1374,1115148,2748,1.1893604511373879,0.0,0.46632124352331605
1375,1115854,2750,2.085978875910009,0.0,0.44714038128249567
1376,1116592,2752,1.0595919894456238,0.0,0.5425
1377,1117362,2754,1.0260787397679312,0.0,0.5550239234449761
1378,1118916,2756,1.2504706038892328,0.0,0.44866920152091255
1379,1119366,2758,1.127162273701415,0.0,0.5815602836879432
1380,1120424,2760,2.064471864513923,0.0,0.48094747682801237
1381,1121914,2762,1.4544686660673627,0.0,0.48394004282655245
1382,1122540,2764,1.2809560508137043,0.0,0.5052631578947369
1383,1123326,2766,1.2356939103714137,0.0,0.4444444444444444
1384,1124224,2768,0.6542435814352452,0.0,0.6682134570765661
1385,1125714,2770,0.8542260326853871,0.0,0.5388429752066116
1386,1126436,2772,1.162635043550459,0.0,0.4415204678362573
1387,1127366,2774,1.8037582861429333,0.0,0.5
1388,1128280,2776,1.1584673358443034,0.0,0.6137820512820513
1389,1129674,2778,1.70490269401958,0.0,0.4583751253761284
1390,1130988,2780,1.0729600195492626,0.0,0.500805152979066
1391,1132206,2782,1.873071929604704,0.0,0.46936542669584247
1392,1132640,2784,1.232890540954699,0.0,0.549800796812749
1393,1134354,2786,1.0660325505267128,0.0,0.4461118690313779
1394,1135172,2788,1.56859309564369,0.0,0.503584229390681
1395,1135638,2790,1.261704403720477,0.0,0.5124555160142349
1396,1136616,2792,1.7231091295455883,0.0,0.44782608695652176
1397,1137354,2794,0.7922489972820657,0.0,0.5308219178082192
1398,1137788,2796,1.3392761272255722,0.0,0.5474452554744526
1399,1138110,2798,1.1646584623467295,0.0,0.6243386243386243
1400,1139152,2800,1.5834918954585966,0.0,0.5125698324022346
1401,1140370,2802,1.2983234453593517,0.0,0.5097493036211699
1402,1140708,2804,1.469757749674439,0.0,0.5207373271889401
1403,1141270,2806,1.4071510510564023,0.0,0.4986225895316804
1404,1141928,2808,1.7548792210578408,0.0,0.4539614561027837
1405,1142618,2810,0.7614049955156532,0.0,0.5778546712802768
1406,1143180,2812,1.2887258643047788,0.0,0.46496815286624205
1407,1143854,2814,1.3720719899809406,0.0,0.5011933174224343
1408,1144368,2816,1.5868421468292853,0.0,0.4728434504792332
1409,1144962,2818,1.8425858689267194,0.0,0.45916114790286977
1410,1145236,2820,1.3823089324616225,0.0,0.5641025641025641
